"date","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15","price"
173,2,1,960,112384,1,0,0,3,7,960,0,1955,0,98028,47.7642,-122.234,1210,24875,420000
173,3,2.25,1760,10835,1,0,0,4,8,1290,470,1976,0,98027,47.522,-122.048,2050,10488,440000
173,4,2.5,2960,26742,1,0,3,3,8,1480,1480,1949,1996,98115,47.6846,-122.268,2500,9460,1160000
173,4,2.5,3420,115434,2,0,0,3,9,3420,0,1989,0,98038,47.3932,-121.988,3250,111513,570000
173,3,2.75,2670,4800,2,0,0,3,8,2670,0,2014,0,98038,47.3483,-122.042,2340,5000,408000
173,5,3.5,3400,9804,2,0,0,3,9,2550,850,2008,0,98118,47.543,-122.266,2380,7440,970000
173,3,2.5,1320,1780,2,0,0,3,7,880,440,2005,0,98118,47.528,-122.269,3040,6000,221000
174,2,1.5,1320,10800,1,0,0,4,8,1320,0,1947,0,98177,47.7145,-122.367,2120,12040,467000
174,5,1.75,1660,78408,1.5,0,0,3,6,1660,0,1915,0,98065,47.529,-121.837,1660,78408,201000
174,3,2.25,2030,16200,2,0,0,3,8,2030,0,1984,0,98027,47.5162,-122.057,2660,17958,520000
174,3,3.25,1570,1777,2,0,0,3,8,1260,310,2007,0,98107,47.6655,-122.369,1000,1777,570000
174,4,2.5,3690,13609,2,0,2,3,10,3690,0,1996,0,98075,47.5872,-121.972,3600,13609,780000
174,3,1.75,1660,8160,1,0,0,4,7,1660,0,1951,0,98166,47.4608,-122.358,1490,8100,315000
174,4,1,1620,6000,1.5,0,0,5,7,1620,0,1905,0,98055,47.4763,-122.206,1310,6000,327000
174,3,1.5,1160,5200,1,0,0,5,7,1160,0,1970,0,98042,47.364,-122.094,1170,5200,210000
174,3,1.5,1280,7742,1,0,0,3,7,1280,0,1973,0,98001,47.3323,-122.276,1566,7696,165000
174,4,1,1270,3630,1.5,0,0,3,7,1270,0,1903,0,98122,47.6135,-122.307,1420,4848,402500
174,3,3.5,2690,104544,2,0,0,3,8,2690,0,1948,1990,98072,47.7717,-122.112,2300,81698,775000
174,4,2,1820,8400,1,0,0,5,7,1300,520,1956,0,98155,47.7615,-122.329,1700,9450,378950
174,3,2.5,2490,24691,1,1,4,4,9,1580,910,1961,0,98146,47.488,-122.364,2800,24121,1160000
174,5,3.25,3030,20446,2,0,2,3,9,2130,900,1976,0,98008,47.6133,-122.106,2890,20908,790000
174,3,1.75,1560,7245,1.5,0,0,3,7,1560,0,1962,1985,98052,47.6868,-122.119,2220,8502,422500
174,3,2.5,1440,4394,1,0,0,5,8,1440,0,1987,0,98029,47.5688,-122.019,1900,5893,515000
174,4,2.5,1620,5280,2,0,0,4,7,1620,0,1924,1971,98146,47.5132,-122.384,1590,5280,385000
174,3,2.5,1800,3253,2,0,0,3,7,1800,0,2001,0,98108,47.5401,-122.292,1800,3081,300000
174,1,2.25,1940,2550,2,0,0,4,7,1100,840,1979,0,98133,47.7313,-122.343,1580,5100,315000
174,3,2.25,1450,1387,3,0,0,3,8,1450,0,2000,0,98115,47.6765,-122.302,1450,1429,497000
174,3,2.5,1680,5000,2,0,0,3,8,1680,0,1987,0,98023,47.3196,-122.395,1720,5000,286000
174,2,1,970,8185,1,0,0,5,6,970,0,1904,0,98031,47.4025,-122.201,1500,12541,204995
174,2,1,990,4332,1,0,0,3,7,990,0,1909,0,98103,47.6528,-122.331,1920,3420,620000
174,3,2.5,1650,4218,2,0,0,3,8,1650,0,2000,0,98075,47.5998,-122.016,1650,4559,485000
174,3,1,1150,6800,1,0,0,3,7,1150,0,1954,0,98133,47.727,-122.339,1210,6800,410500
174,3,2.5,1850,8770,2,0,0,3,8,1850,0,1996,0,98022,47.2091,-122.009,2350,8606,280017
174,2,1,830,5100,1,0,0,4,7,830,0,1942,0,98126,47.5259,-122.379,1220,5100,350000
174,4,3.5,4150,49503,2,0,0,3,11,4150,0,2003,0,98053,47.6746,-122.018,3330,60137,1180000
174,2,1,1240,8100,1.5,0,2,3,7,1240,0,1925,0,98125,47.7326,-122.288,2790,8100,436000
174,4,2.5,3430,43560,1.5,0,2,5,10,3430,0,1979,0,98005,47.6426,-122.18,3700,44431,960000
174,3,2.25,2770,15886,2,0,0,3,10,2770,0,1982,0,98177,47.7464,-122.362,3290,15886,675000
174,5,2.25,2910,9454,1,0,1,3,8,1910,1000,1972,0,98005,47.5871,-122.173,2400,10690,788000
174,2,1,850,2700,1,0,0,5,6,850,0,1924,0,98105,47.6684,-122.316,1630,3000,447000
174,3,2.5,2180,9722,2,0,0,3,8,2180,0,1994,0,98056,47.527,-122.173,2440,9722,515700
174,4,2.5,3720,30649,2,0,0,3,10,3720,0,1988,0,98053,47.6651,-122.056,3220,29434,899000
174,3,1.75,1240,10956,1,0,0,3,6,1240,0,1987,0,98042,47.3705,-122.15,1240,8137,240000
174,4,2.5,1980,4745,2,0,0,3,7,1980,0,2004,0,98038,47.3495,-122.04,1980,4878,335000
174,4,3,2120,13000,2,0,0,4,8,2120,0,1978,0,98059,47.4745,-122.141,2180,11440,385000
174,3,0.75,1330,7020,1,0,0,5,7,1330,0,1924,0,98126,47.5377,-122.376,1410,5802,385000
174,4,1,1530,4875,2,0,0,3,7,1530,0,1977,0,98042,47.3638,-122.091,1470,4875,164000
174,1,1,1120,17332,1,0,0,3,7,1120,0,1988,0,98001,47.2972,-122.267,1280,17334,166000
174,3,2.5,2430,7613,2,0,0,4,8,2430,0,1986,0,98058,47.4383,-122.135,2440,8342,384200
174,1,1,790,12000,1,0,0,3,6,790,0,1918,0,98118,47.5146,-122.265,1900,6000,248000
174,4,2.5,1870,16200,1,0,0,5,8,1250,620,1974,0,98033,47.6651,-122.174,2000,11250,664000
174,4,2,1690,7728,1.5,0,0,4,7,1690,0,1967,0,98198,47.3666,-122.318,1480,8009,207000
174,3,2,2610,12180,1,0,0,3,7,1670,940,1918,0,98146,47.5063,-122.346,1520,12180,310000
174,3,1.75,2450,15001,1,0,0,3,7,1980,470,1989,0,98014,47.6957,-121.913,1790,15323,399950
174,2,1,940,8997,1,0,0,5,7,940,0,1955,0,98022,47.2005,-121.999,1110,9126,219950
174,4,2,1710,7455,1,0,0,3,7,1030,680,1975,0,98031,47.3965,-122.173,1710,7350,234000
174,4,2,2990,102366,1,0,0,4,8,2990,0,1974,0,98092,47.3068,-122.088,2820,57140,510000
174,3,1.5,1630,2946,1.5,0,0,4,8,1630,0,1932,0,98115,47.6865,-122.31,1550,3800,574800
174,4,1,1360,5814,1.5,0,0,2,6,1360,0,1900,0,98122,47.6038,-122.314,1010,5814,560000
174,3,2,1840,6000,1,0,0,4,6,1840,0,1908,1944,98136,47.5508,-122.392,2010,6000,521000
174,3,1.75,1720,9775,1,0,0,3,8,1720,0,1978,0,98032,47.3731,-122.286,1970,8400,169000
174,5,2.5,3004,5700,2,0,0,3,9,3004,0,2006,0,98030,47.3801,-122.185,2665,5700,398000
174,4,2.5,2643,5750,2,0,0,3,8,2643,0,2012,0,98030,47.3519,-122.173,2406,5772,376950
174,4,3.75,2540,20662,2,0,0,3,10,2540,0,1998,0,98075,47.5882,-122.01,2490,37731,800000
174,4,2.5,2770,5612,2,0,0,3,7,2770,0,2001,0,98053,47.686,-122.036,2770,5177,650000
174,3,2.5,2070,6145,2,0,0,3,7,2070,0,2003,0,98092,47.3357,-122.172,2070,5297,289950
174,3,2.5,1500,7420,1,0,0,3,7,1000,500,1972,0,98034,47.7236,-122.174,1840,7272,379000
174,2,1,870,4000,1,0,2,3,7,870,0,1950,0,98126,47.5682,-122.374,1690,4000,435000
174,3,1.75,1820,6038,1,0,0,4,7,1040,780,1952,0,98126,47.5233,-122.378,1700,6040,423000
174,5,3,3910,16200,1,0,0,4,9,2890,1020,1960,0,98004,47.6326,-122.217,3620,16200,1560000
174,3,2.5,2020,7512,2,0,0,4,8,2020,0,1981,0,98033,47.6927,-122.206,2410,8500,744000
174,3,2.25,1590,3056,2,0,0,3,7,1590,0,2001,0,98108,47.5432,-122.293,1540,2890,310000
174,4,2.5,2250,50155,2,0,0,3,8,2250,0,1998,0,98045,47.449,-121.756,2040,57857,476500
174,3,1,1340,4000,1.5,0,0,4,7,1340,0,1927,0,98105,47.6652,-122.288,1510,4000,621000
174,3,2.25,1730,10030,1,0,0,4,8,1730,0,1985,0,98023,47.3108,-122.345,2090,8823,300000
174,3,2.25,2650,12845,1,0,3,3,9,1770,880,1977,0,98034,47.7209,-122.256,2650,12902,898000
174,3,1,1200,8470,1,0,0,5,7,1200,0,1961,0,98032,47.3864,-122.287,1200,7952,178500
174,3,3,3850,38830,2,0,1,3,10,3850,0,2000,0,98006,47.5535,-122.191,2970,14050,820000
174,3,1.5,1740,12000,2,0,0,3,9,1740,0,1974,0,98074,47.6276,-122.053,2580,12224,539000
174,3,2,1160,1174,2,0,0,3,7,790,370,2007,0,98106,47.5225,-122.357,1160,994,230000
174,3,2,1330,1042,2,0,0,3,8,1060,270,2014,0,98136,47.5522,-122.382,1440,2428,372000
174,3,2,1680,5246,1,0,0,3,7,1680,0,2007,0,98065,47.5206,-121.868,2430,6883,412500
175,3,1.75,1270,8470,1,0,0,4,7,1270,0,1960,0,98198,47.4207,-122.29,1600,8470,237000
175,5,1.5,2830,4000,2.5,0,0,4,8,2830,0,1918,0,98118,47.5132,-122.262,1480,4000,405600
175,3,2.75,2030,6840,1,0,0,3,7,1210,820,1979,0,98108,47.5413,-122.299,1910,6365,360000
175,3,1.75,1510,11234,1,0,0,3,7,1210,300,1965,0,98155,47.7571,-122.328,2080,9076,279950
175,3,1.75,1550,12956,1,0,0,3,7,1210,340,1988,0,98045,47.4711,-121.752,1630,15360,372500
175,4,2.5,1960,7230,2,0,0,3,8,1960,0,2002,0,98023,47.2855,-122.36,1850,7208,269950
175,3,1.5,1180,7000,1,0,0,4,7,1180,0,1977,0,98023,47.2959,-122.373,1630,7500,193000
175,3,1,1550,6840,1.5,0,0,3,7,1550,0,1918,0,98103,47.6572,-122.335,2370,4560,525000
175,4,1.75,2080,8215,2,0,0,4,7,2080,0,1948,0,98155,47.737,-122.305,1550,8215,385000
175,2,1,840,7414,1,0,0,4,6,840,0,1928,0,98033,47.6771,-122.172,1740,9784,360000
175,4,2.5,3130,12463,1,0,0,4,8,1620,1510,1978,0,98006,47.569,-122.127,2740,11779,675000
175,4,2,1370,8837,1.5,0,0,3,7,1370,0,1955,0,98188,47.4386,-122.285,1360,9000,239000
175,3,2.25,1720,17235,1,0,0,4,7,1440,280,1974,0,98042,47.3438,-122.073,1990,35048,286900
175,3,1,680,2400,1,0,0,4,6,680,0,1903,0,98144,47.5982,-122.299,1470,3600,230000
175,4,3.25,3570,14408,2,0,2,3,10,3570,0,2006,0,98065,47.536,-121.857,4100,14577,942500
175,4,2.5,1820,3905,2,0,0,3,7,1820,0,2001,0,98019,47.7346,-121.985,1820,3863,330000
175,4,2.5,2780,4200,2,0,0,3,8,2780,0,2001,0,98075,47.5989,-122.039,2510,4200,645000
175,4,2.25,2850,7453,2,0,0,3,9,2850,0,1991,0,98072,47.7439,-122.174,2700,8468,540000
175,2,1,1380,5820,1,0,0,3,7,1380,0,1918,1976,98117,47.6875,-122.392,1540,4076,320000
175,3,2,2110,5800,1.5,0,0,4,7,1990,120,1927,0,98103,47.6645,-122.342,1620,4300,725000
175,5,2.5,4320,107157,1,0,0,4,8,2160,2160,1967,0,98038,47.4009,-122.059,2480,107157,565000
175,3,1.75,1010,5355,1,0,0,3,6,1010,0,1950,0,98106,47.5202,-122.351,750,4515,160000
175,3,2,2010,7017,2,0,3,3,7,2010,0,1951,1988,98115,47.6828,-122.267,2450,6045,775000
175,3,1.75,1560,6000,1,0,0,3,6,780,780,1944,0,98199,47.6501,-122.384,1560,1734,525000
175,1,1,1020,3200,1,0,0,3,7,1020,0,1927,0,98109,47.6361,-122.343,1670,3480,465000
175,3,1.75,1420,3000,1,0,0,3,5,710,710,1931,2014,98178,47.4928,-122.274,1960,5000,230000
175,3,1.75,1800,9000,1,0,0,3,7,1200,600,1961,0,98178,47.4932,-122.278,980,6000,257000
175,4,2.5,2340,10800,1,0,0,3,8,2340,0,1953,2007,98040,47.5715,-122.225,2650,13500,880000
175,4,2.5,2600,9355,1,0,0,3,9,1840,760,1983,0,98028,47.7446,-122.249,2250,7691,509000
175,4,3.5,3500,9523,2,0,0,3,10,2460,1040,1996,0,98033,47.6848,-122.208,3160,5997,1380000
175,4,3.25,4350,7090,2,0,0,3,8,2870,1480,1999,0,98042,47.3747,-122.156,2490,7266,472000
175,3,1,1210,6650,1,0,0,3,6,1210,0,1959,0,98008,47.6214,-122.12,990,7590,355000
175,3,2.5,1600,3172,2,0,0,3,7,1600,0,2002,0,98053,47.6868,-122.042,1690,3698,440500
175,2,1,780,7200,1,0,0,2,6,780,0,1935,0,98118,47.5609,-122.279,1750,7200,315000
175,3,2.25,1640,4420,2,0,0,4,7,1640,0,1918,1983,98002,47.311,-122.21,1230,6632,250000
175,3,1.75,1340,5100,1,0,0,3,7,1340,0,1953,0,98103,47.694,-122.348,1550,5100,397000
175,7,3.75,5100,21802,2,0,0,3,10,3640,1460,2001,0,98075,47.595,-122.04,3350,10005,936000
175,2,1.75,1850,3060,1,0,0,3,7,1060,790,1929,1992,98115,47.6821,-122.308,1850,4080,538000
175,4,3,2780,5000,1.5,0,0,5,7,1710,1070,1919,0,98116,47.5721,-122.381,1150,5000,675000
175,3,2.5,3090,67082,2,0,0,3,9,3090,0,1990,0,98038,47.4032,-122.023,3650,62290,567500
175,5,1.75,2020,6565,1,0,0,3,8,1120,900,1956,0,98115,47.6821,-122.283,2020,6552,640000
175,3,1.5,1330,6540,1,0,0,3,7,900,430,1971,0,98188,47.4239,-122.292,1400,11500,239000
175,3,2.5,2830,6000,1,0,3,3,9,1730,1100,1954,0,98126,47.5751,-122.378,2040,5300,713414
175,4,1,1230,8636,1.5,0,0,4,6,1230,0,1954,0,98002,47.3231,-122.219,1168,8316,195500
175,4,2.5,2450,20348,1,0,0,3,8,1410,1040,1978,0,98075,47.5887,-122.064,2450,50094,450000
175,5,3,3690,10260,1,0,4,4,9,2070,1620,1967,0,98005,47.5919,-122.176,3160,14000,1130000
175,4,2.25,2140,10943,1,0,0,3,7,1550,590,1977,0,98034,47.7271,-122.215,2350,9000,502000
175,4,2.5,2620,19864,2,0,0,4,8,2620,0,1984,0,98052,47.7014,-122.122,2500,13285,650000
175,3,2.5,1430,10200,1,0,0,3,7,1430,0,1960,0,98033,47.7012,-122.166,1470,10350,405000
175,4,2.5,3700,12500,1,0,0,5,8,1920,1780,1973,0,98006,47.5403,-122.168,2020,8350,590000
175,4,1,1500,11050,1,0,0,5,7,1500,0,1964,0,98058,47.4509,-122.088,1970,20800,255950
175,3,2.5,1260,1102,3,0,0,3,8,1260,0,2007,0,98107,47.675,-122.387,1320,2500,445000
175,3,2.25,1380,1621,2,0,0,3,8,1140,240,2007,0,98117,47.678,-122.375,1460,1403,475000
175,3,3.5,1494,1262,3,0,0,3,8,1494,0,2011,0,98115,47.6826,-122.324,1494,1264,650000
175,4,2.75,3500,6226,2,0,0,3,9,3500,0,2004,0,98053,47.6846,-122.045,3480,7222,775000
175,3,2.5,1870,1058,3,0,0,3,8,1380,490,2007,0,98103,47.6512,-122.345,1440,1136,565000
175,3,2.25,990,736,2.5,0,0,3,8,880,110,2009,0,98105,47.6605,-122.319,1030,1201,384000
175,2,1.5,1100,1107,3,0,0,3,8,1100,0,2008,0,98103,47.6584,-122.35,1110,2750,420000
176,4,1.5,1580,6200,1,0,0,3,6,790,790,1944,0,98178,47.4971,-122.24,1320,6499,159075
176,2,1,990,5000,1,0,0,3,7,990,0,1941,0,98116,47.5666,-122.403,2250,6032,490000
176,3,2.5,1610,10292,1,0,0,4,7,1190,420,1969,0,98056,47.5349,-122.174,1940,8700,390000
176,3,1.75,1740,6800,1.5,0,0,4,7,1740,0,1949,0,98126,47.5314,-122.373,990,6800,450000
176,3,2.5,1750,4076,2,0,0,3,7,1750,0,2013,0,98038,47.3597,-122.045,1810,4090,312000
177,2,1,860,5160,1,0,0,4,7,860,0,1909,0,98117,47.6823,-122.388,1090,5356,390000
177,4,3.25,2557,9480,2,0,2,3,7,2557,0,1948,1993,98118,47.5449,-122.262,2220,8340,594950
177,5,3.25,3290,6422,2,0,0,3,9,3290,0,2012,0,98074,47.5933,-122.061,3210,6891,810000
177,3,2.5,2420,8856,1,0,3,3,9,1620,800,1957,0,98118,47.5405,-122.263,2650,9750,755000
178,3,2,1980,3478,1.5,0,0,4,7,1440,540,1929,0,98117,47.6775,-122.372,1610,3478,555000
178,1,0.75,760,10079,1,1,4,5,5,760,0,1936,0,98070,47.4683,-122.438,1230,14267,369900
178,3,2.5,3030,45004,2,0,0,3,9,3030,0,1987,0,98077,47.7721,-122.093,3080,35781,274975
178,3,3,1590,7750,1,0,0,3,7,1060,530,1997,0,98038,47.3624,-122.045,1680,7500,275000
178,3,1.5,1350,6000,1,0,2,3,7,900,450,1950,0,98136,47.5275,-122.391,1730,6012,525000
178,4,2.5,2050,10271,2,0,0,3,7,2050,0,1998,0,98042,47.3628,-122.075,2050,8103,331500
178,4,3.75,2452,4800,2,0,0,3,7,2452,0,1936,1994,98055,47.4744,-122.213,1180,4800,430000
178,3,1,1710,5992,1.5,0,0,4,7,1560,150,1928,0,98103,47.6861,-122.354,1240,3001,650000
178,3,2.25,1646,7364,2,0,0,3,7,1646,0,1994,0,98038,47.3646,-122.037,1975,9161,307500
178,3,1.25,1230,4500,1.5,0,0,4,7,1230,0,1913,0,98118,47.5301,-122.271,1310,5000,275000
178,4,1.75,2330,8364,1,0,0,4,8,2330,0,1968,0,98058,47.4568,-122.146,2180,9630,390000
178,5,2,2500,15250,2,1,4,5,8,2500,0,1942,0,98008,47.5883,-122.111,1880,18782,1700000
178,4,2.25,2090,45738,2,0,0,3,8,2090,0,1987,0,98053,47.6876,-122.049,3420,45738,600000
178,4,2.25,1660,7350,1,0,0,3,8,1660,0,1965,2014,98008,47.6263,-122.124,1790,7455,610000
178,4,2.5,1940,7107,2,0,0,3,7,1940,0,2000,0,98038,47.3843,-122.032,1850,5705,322500
178,6,3.25,4750,248600,2,0,0,4,8,4750,0,1947,0,98022,47.1879,-121.973,2230,311610,487000
178,3,1.5,1340,6500,1,0,0,3,7,1340,0,1972,0,98034,47.7168,-122.192,1620,7107,387000
178,3,1,1310,9529,1,0,0,3,7,1310,0,1956,0,98198,47.4105,-122.295,1330,9529,170000
178,2,1.75,1700,5000,1,0,0,3,6,850,850,1915,0,98117,47.6787,-122.363,1690,5000,511718
178,2,1,1220,7250,1,0,0,4,6,1220,0,1914,0,98010,47.3585,-121.975,1350,20250,135000
178,3,1,1260,7500,1,0,0,3,6,1260,0,1954,0,98198,47.4191,-122.33,1260,7500,120000
178,3,1.75,1460,7884,1,0,0,3,8,1460,0,1975,0,98058,47.4457,-122.128,2050,7210,315000
178,4,3.75,4420,9492,2,0,1,3,9,3420,1000,1962,2005,98125,47.7211,-122.283,2880,9900,925000
178,4,2,1760,4500,1.5,0,0,5,7,1760,0,1906,0,98103,47.6711,-122.331,1740,4220,720000
178,4,1.75,1930,10210,1.5,0,2,3,8,1670,260,1941,0,98125,47.7078,-122.277,2730,6600,630000
178,3,1.75,1660,4800,1,0,0,3,7,960,700,1941,1996,98116,47.5734,-122.412,1510,4800,530000
178,4,3.25,4250,18000,2,0,3,5,10,3350,900,1980,0,98040,47.5612,-122.229,3790,14537,2200000
178,2,1,840,3860,1,0,0,4,6,840,0,1909,0,98117,47.6842,-122.365,1390,3860,361500
178,5,2.25,2710,19800,1,0,0,5,9,1910,800,1959,0,98005,47.5958,-122.175,2120,16400,830000
178,5,2,2030,9804,1,0,0,3,7,1110,920,1963,0,98008,47.6297,-122.114,1930,7990,472000
178,3,1.75,1340,12800,1,0,0,3,7,880,460,1981,0,98058,47.4437,-122.137,1500,7875,315000
178,4,2,2090,4000,1,0,0,3,7,1480,610,1951,0,98107,47.6751,-122.379,1510,5000,513000
178,3,1.75,1660,9900,2,0,0,3,8,1660,0,1978,0,98033,47.6704,-122.184,1720,6600,460000
178,4,1,1210,6380,1.5,0,0,3,7,1210,0,1936,0,98115,47.6924,-122.321,1340,6380,485000
178,3,1.5,1690,9600,1,0,0,3,7,1210,480,1976,0,98038,47.3857,-122.079,1450,9647,212000
178,3,1.5,1190,9135,1,0,0,4,7,1190,0,1959,0,98056,47.5164,-122.189,1520,9146,299000
178,2,1,1570,125452,1,0,3,4,7,1570,0,1953,0,98022,47.2077,-122.016,1660,46119,299990
178,2,2.75,1100,1088,2,0,0,3,7,750,350,2006,0,98102,47.6405,-122.324,2090,4125,440000
178,3,2.5,2140,7641,1,0,0,3,8,1290,850,1979,0,98056,47.5053,-122.186,2090,8000,339950
178,3,1.75,1320,7200,1,0,0,4,7,1320,0,1977,0,98028,47.7341,-122.237,1750,7260,333500
178,4,1,1920,6480,1.5,0,0,3,7,1920,0,1920,0,98117,47.6897,-122.374,1600,6470,535000
178,4,2.5,2110,8990,2,0,0,3,8,2110,0,1977,0,98058,47.4457,-122.127,2040,8800,260000
178,3,2.5,2180,15484,1,0,0,3,8,2180,0,1992,0,98003,47.2688,-122.309,2090,10775,350000
178,4,2.75,3030,18400,1.5,0,3,3,9,2360,670,1973,0,98034,47.7019,-122.243,3030,12486,901000
178,3,1.75,1170,4000,1,0,0,3,6,720,450,1943,2013,98106,47.5306,-122.354,1130,4000,315000
178,3,0.75,1420,3060,1,0,0,4,7,860,560,1923,0,98103,47.6872,-122.346,1350,4000,355000
178,2,1,1390,19988,1,0,2,4,7,1390,0,1949,0,98198,47.3985,-122.321,2580,10490,306500
178,4,2.75,3040,13559,2,0,0,3,11,3040,0,2003,0,98059,47.522,-122.149,3830,12202,840000
178,3,2.5,1365,1090,3,0,0,3,7,1315,50,2003,0,98115,47.6776,-122.324,1360,1124,530000
178,4,2.5,2660,8027,2,0,0,3,8,2660,0,1997,0,98045,47.4831,-121.781,2480,8095,447000
178,3,2.25,2420,7200,1,0,0,3,8,1420,1000,1948,0,98115,47.6867,-122.275,2500,7200,1100000
178,3,1.5,1670,5060,2,0,2,5,7,1670,0,1925,0,98126,47.5671,-122.379,1670,5118,715000
178,4,2.25,1880,9163,2,0,0,3,8,1880,0,1981,0,98058,47.4362,-122.165,1900,7980,315000
178,3,1.5,1330,9900,1,0,0,3,7,1330,0,1956,0,98034,47.7167,-122.233,1940,9900,400000
178,3,2,1990,203861,1,0,0,3,7,1990,0,1949,0,98022,47.2507,-122.039,2760,217800,246000
178,4,1,1550,15239,1.5,1,4,3,6,1370,180,1930,0,98166,47.4502,-122.378,1790,22047,685000
178,2,1,1010,7740,1,0,0,3,6,890,120,1924,0,98106,47.5323,-122.355,1030,6000,289000
178,4,2.5,2620,5457,2,0,0,3,8,2620,0,2003,0,98001,47.3148,-122.27,2740,5816,321500
178,4,2.75,2130,9339,1,0,0,3,7,1330,800,1991,0,98198,47.3788,-122.316,2090,7628,325250
178,4,2.25,2630,4000,2,0,0,5,9,1810,820,1909,0,98102,47.6393,-122.317,2370,4700,1050000
178,4,2.5,2350,6958,2,0,0,3,9,2350,0,1998,0,98092,47.3321,-122.172,2480,6395,299000
178,3,2,2040,4841,1,0,0,4,7,1020,1020,1949,0,98115,47.6778,-122.302,1600,4841,667500
178,5,4.5,4230,9701,2,0,0,3,10,4230,0,1999,0,98006,47.5444,-122.131,4130,12253,935000
178,3,1.5,970,8400,1,0,0,3,7,970,0,1966,0,98003,47.3284,-122.331,1230,8400,155000
178,3,2.25,2140,9775,1,0,0,4,7,1470,670,1978,0,98023,47.306,-122.379,2050,8625,210000
178,4,2.5,1900,9775,1,0,0,5,7,1900,0,1967,0,98033,47.6856,-122.168,1990,10500,620000
178,3,2.5,2678,6607,2,0,0,3,9,2678,0,1998,0,98028,47.738,-122.235,2780,6607,546200
178,3,2.5,2530,16102,2,0,0,3,9,2530,0,1989,0,98038,47.371,-122.055,2370,14957,435000
178,3,2.25,1340,7202,2,0,0,4,7,1340,0,1989,0,98038,47.3563,-122.039,1470,7395,279950
178,3,2,2010,33090,1.5,0,2,5,8,2010,0,1986,0,98022,47.2133,-122.007,1840,22620,415000
178,4,2.5,3000,5471,2,0,0,3,8,3000,0,2013,0,98059,47.4797,-122.126,2730,5471,540000
178,2,1,730,2600,1,0,0,4,6,730,0,1918,0,98107,47.6751,-122.379,1480,3900,465000
178,3,1.75,2710,9088,1,0,0,4,7,2060,650,1965,0,98001,47.3073,-122.272,1690,10454,278000
178,3,1.75,2440,10179,1,0,0,4,7,1220,1220,1962,0,98198,47.4118,-122.314,1650,9711,280500
178,3,1,910,7194,1,0,0,4,7,910,0,1971,0,98001,47.3337,-122.275,1530,7200,182500
178,3,1.75,1510,6000,1,0,0,3,7,1060,450,1947,0,98136,47.5535,-122.39,1610,6000,360000
178,3,1.75,1910,17003,1.5,0,0,4,8,1910,0,1963,0,98001,47.3095,-122.283,1820,14806,175000
178,4,3.5,4270,117176,2,0,0,3,9,4270,0,2008,0,98024,47.5352,-121.883,2610,5251,997950
178,3,1.75,1720,7200,1,0,0,3,7,1420,300,1959,0,98125,47.7062,-122.304,1380,8000,622200
178,2,1,1550,3200,1.5,0,0,3,8,1550,0,1927,0,98112,47.6368,-122.306,1800,3937,605000
178,3,2.5,3040,7880,2,0,0,3,9,3040,0,2004,0,98056,47.5277,-122.184,3040,7880,598555
178,3,2.5,1990,3694,2,0,0,3,8,1990,0,1989,0,98042,47.3872,-122.154,2110,3842,334500
178,4,1,1510,1501,1.5,0,0,3,7,1510,0,1906,0,98103,47.6526,-122.342,1560,1602,420000
178,2,1,720,4920,1,0,0,3,6,720,0,1941,0,98126,47.5352,-122.371,670,4920,314000
178,3,2,2500,10697,1,0,0,3,8,2500,0,1994,0,98022,47.1927,-122.01,2560,9772,330000
178,4,2.25,2250,12000,2,0,0,3,8,2250,0,1985,0,98032,47.3715,-122.274,2140,11871,287500
178,4,1.5,1220,3780,1.5,0,0,3,7,1220,0,1927,0,98107,47.6667,-122.36,1400,3185,483000
178,4,2.25,2620,8100,1,0,0,4,7,1550,1070,1964,0,98166,47.4564,-122.351,1650,8100,360000
178,3,2.5,2480,5647,2,0,0,3,7,2480,0,2002,0,98065,47.5355,-121.88,2510,5018,450000
178,4,1,1620,17500,1,0,0,3,7,1620,0,1962,0,98023,47.3021,-122.388,2400,17394,218000
178,4,3,1840,7510,2,0,0,5,8,1840,0,1988,2013,98092,47.2595,-122.218,1650,7957,268000
178,3,3.5,2710,3290,2,0,0,3,8,1650,1060,2006,0,98027,47.5367,-122.072,2440,3290,600000
178,3,2.5,2540,5237,2,0,0,3,8,2540,0,2011,0,98118,47.5492,-122.276,1800,4097,489950
178,2,1.5,1160,2158,2,0,0,3,7,1160,0,1982,0,98034,47.7178,-122.19,1150,2158,289000
178,5,3.25,4240,9588,2,0,0,3,9,4240,0,2014,0,98053,47.6901,-122.018,4080,8425,1050000
178,3,3.25,1290,1153,3,0,0,3,7,1290,0,2008,0,98103,47.6904,-122.346,1290,1200,331000
179,3,1,1570,2280,2,0,0,3,7,1570,0,1922,0,98119,47.6413,-122.364,1580,2640,685000
179,2,1,2020,6720,1,0,0,3,7,1010,1010,1948,0,98118,47.5474,-122.291,1720,6720,355000
179,4,2.5,3230,16171,2,0,3,3,9,2520,710,2001,0,98001,47.3183,-122.253,2640,8517,480000
179,4,3,2290,8250,2,0,0,3,9,2290,0,1990,0,98042,47.3739,-122.156,2290,8250,328500
179,4,3,2230,108900,1,0,0,3,7,1410,820,1978,0,98065,47.52,-121.845,1960,65340,460000
